,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage Gelderland,Dike Investment Costs Gelderland,Expected Number of Deaths in Gelderland,Expected Annual Damage Overijssel,Dike Investment Costs Overijssel,Expected Number of Deaths in Overijssel,RfR Total Costs,Expected Total Evacuation Costs
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,2,5,4,0,0,0,0,530193486.7,90306821.15,0.094128982,25489507.7,22537573.23,0.003907777,0,4190.677429
554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,5,4,6,0,0,3,130488332.3,170445614.1,0.103572751,152440699.3,69919865.28,0.065623819,30700000,0
555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,3,0,1,0,3,3,0,0,1,0,0,0,0,49503648.81,311246619.4,0.022251146,230044923.5,6320800.31,0.095498592,30700000,0
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,732689006.8,0,0.054644114,25489507.7,12586458,0.00162824,0,8823.641444
557,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,6,1,1,3,0,0,4,3,1,0,7,2,0,233264847.8,0,88533226.12,106445898.9,0.038415048,115300000,0
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,6,0,0,0,528389101,93107841.24,0.095570306,100646464.7,12586458,0.014890132,0,5152.275655
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,1,1,0,0,662228486.2,34221561.74,0.304955006,0,58329314.93,0,0,0
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,10,0,6,0,0,0,266123487.5,64459323.85,0.020939781,25489507.7,37997060.31,0.001302592,0,7003.189605
561,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,3,0,1,1,1,7,0,0,7,4,4,0,0,0,0,25909329.35,268884112.2,0.019020084,98256207.6,20785047.18,0.042334103,656500000,0
562,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,3,4,0,0,0,7,3,1,1,3,7,0,0,0,183523313.1,188455560.1,0.007988661,4292513.863,31376262.4,0.000219844,151900000,2277.094293
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,6,0,0,6,0,0,4,0,0,1,195462565.3,256410991.3,0.165877502,137219787,34732409.45,0.055988764,0,0
564,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,6,1,3,2,3,0,3,7,0,0,3,19394121.31,238022155.1,0.008653843,42808703.56,54579110.83,0.01813546,492600000,0
565,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,3,3,3,3,7,0,7,0,0,1,0,0,0,0,313237069.8,0,121500267.1,6320800.31,0.051171132,997200000,0
566,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,7,2,2,1,2,9,0,4,0,0,0,0,13459451.89,306260733.5,0.011468033,114458207.4,9695195.362,0.048895774,917900000,0
567,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,3,0,3,0,0,8,2,7,0,2,0,0,148771912.3,0,125498999.2,73237278.24,0.054698058,371400000,0
568,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,122295776.3,20299287.63,0.008810362,150158405.4,9695195.362,0.007728305,248500000,7462.963784
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,6,1,8,5,6,0,0,0,126669856.7,184296540.2,0.084656484,176333203.7,50071871.24,0.076144244,0,0
570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,7,4,1,0,0,3,3,7,0,3,0,0,7,0,36463298.08,362005692.3,0.005952427,69128079.87,52646921.24,0.009884145,30700000,1482.745935
571,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7,0,4,0,2,3,0,1,5,0,5,0,0,0,132450570.6,217125602.1,0.015787047,199784333,24162426.95,0.031164792,61400000,3297.539734
572,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,3,1,1,1,0,3,0,0,0,0,98400281.48,148100400.2,0.005935103,104668051.7,8453407.697,0.005430177,730000000,5609.559366
573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,390971284.7,32694901.09,0.163061818,21624567.23,34732409.45,0.008291392,30700000,0
574,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,6,0,1,0,5,0,3,0,0,0,0,59467870.62,163974802,0.040468497,227279216.2,8453407.697,0.097244012,589200000,0
575,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,3,7,0,0,1,0,84045321.65,42291505.65,0.006376116,113560677.2,49264798.87,0.005880912,704500000,5398.117332
576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,7,3,7,0,1,9,7,0,70578505.13,187036095.2,0.037242912,0,135170836.9,0,84600000,0
577,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,3,5,0,1,7,0,3,6,0,0,0,0,0,0,258555899.5,0,265599678.4,12586458,0.115245144,589200000,0
578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0,0,1,0,0,0,160928535.4,116540049.4,0.119992684,171841900.1,6320800.31,0.06985435,217800000,0
579,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,3,0,0,3,9,0,2,1,0,0,0,37462213.29,254405086,0.031852803,248358979.2,14092235.3,0.104866111,115300000,0
580,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,3,0,0,3,0,2,0,0,2,6,0,0,1,0,7,0,30527381.43,140859047.5,0.002260369,83998050.29,50514313.85,0.004117928,876000000,3286.57084
581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,4,3,1,1,0,0,0,202590247.1,158838808.7,0.095501183,173250078.3,22674612.2,0.074845269,30700000,0
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,1,1,0,2,0,0,4,4,0,0,7,5,90570395.69,209468272.7,0.007962986,74390335.41,111380489.1,0.003841838,0,4254.764183
583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,3,1,7,6,0,1,7,4,1,0,269909389,293876540.6,0.089942748,4923398.069,83085725.54,0.001118937,30700000,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,7,0,6,7,0,0,609126767.4,58544409.58,0.043099488,0,74379070.88,0,0,5831.291152
585,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,3,3,7,1,2,0,1,2,0,5,0,0,0,29972504.43,357962654.3,0.009357597,89443926.21,19170235.13,0.013859026,205800000,1603.677742
586,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,3,0,3,3,7,1,2,4,0,3,1,6,0,7,0,0,0,320875610.4,0,3459412.495,63530861.89,0.000106464,485000000,109.4906222
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,4,4,0,0,7,0,428631114.2,106352762.3,0.188132796,8496502.568,64978560.72,0.003618312,0,0
588,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,1,2,0,3,0,0,7,7,130088883.6,85516104.8,0.069698158,0,108558865.3,0,1020400000,0
589,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,2,0,0,3,1,2,0,0,2,5,0,0,2,0,7,0,29792274.59,177786158.6,0.003340875,301696.6917,51525593.76,1.02E-05,1343800000,545.0953601
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,6,2,7,7,0,3,279801576.1,68147235.59,0.022344754,0,122809176.9,0,0,6516.275367
591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,4,0,0,3,8,0,0,4,7,6,99429692.63,119848111.7,0.009605489,0,158319067.6,0,30700000,1881.216426
592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,7,0,1,0,0,0,264557726.4,78453877.84,0.127684974,108602106.2,22258486.73,0.046553338,30700000,0
593,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,1,0,0,303149152.2,90134205.22,0.113678823,37609688.59,47411941.73,0.016362102,61400000,0
594,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,7,5,0,0,0,0,136891905.9,114349714.5,0.095889396,176325953.2,28265438.62,0.075746936,248500000,0
595,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,3,6,0,0,0,7,7,97700626.74,45324187.55,0.006301674,50052801.8,112691915.6,0.002576102,627500000,3926.236961
596,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,242778678.2,58544409.58,0.188557271,147020412.9,18081997.29,0.063129481,473900000,0
597,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,2,0,1,3,1,0,3,0,2,1,0,0,0,176265793.5,204269981.6,0.008119433,65380535.29,14092235.3,0.003350828,151900000,3669.06436
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,1,1,0,1,4,4,4,1,0,1,109212952.1,336719032.5,0.094204911,42830370.23,84400148.35,0.018585467,0,0
599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,3,1,7,0,1,0,0,4,0,0,0,43034172.65,292247366,0.01921542,171143133.2,9695195.362,0.07069252,84600000,0
600,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6,3,1,4,3,2,4,1,0,7,0,0,0,0,291845847.1,0,121948078.1,21069784.94,0.051417306,569600000,0
601,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,84045321.65,0,0.006376116,74390335.41,54535324.17,0.003841838,704500000,4932.696647
602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,7,5,4,0,7,7,339602459.1,78019088.65,0.119636448,8496502.568,142880785.6,0.003618312,30700000,0
603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,5,7,3,6,6,0,2,1,0,0,0,41734148.8,464544428.2,0.018606667,192426181.9,14092235.3,0.082111435,84600000,0
604,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,7,0,0,1,111341493.5,64648501.49,0.074671804,152211226.6,47622264.36,0.065542545,115300000,0
605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,2,2,0,0,3,0,6,0,0,0,0,0,145874951.9,241485542.2,0.055170511,195030457.6,12586458,0.084490762,30700000,0
606,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,3,266123487.5,71089902.78,0.174498175,21624567.23,38804933.74,0.008291392,520200000,0
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,0,0,1,1,2,2,1,0,0,1,181204070.9,217809316.6,0.136479277,122326540.8,47441071.85,0.052792323,0,0
608,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,3,4,8,0,0,0,0,74909629.75,131499997.8,0.043246429,188638829.7,28121384.1,0.081350075,550900000,0
609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,495384101.3,0,0.190945141,30121069.8,7332080.22,0.011909704,30700000,0
610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,3,7,7,1,3,1,0,4,7,4,0,0,2,0,395582578.9,0,195549338.8,67617076.16,0.084971601,30700000,0
611,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,124470041.7,47842699.56,0.095463421,202493501.1,24956580.07,0.087091333,589200000,0
612,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7,0,5,1,1,1,3,7,6,0,1,0,0,0,0,8386913.765,361110121.9,0.001379132,105433861,6320800.31,0.01543483,321100000,1657.833417
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,5,7,1,3,3,1,0,0,202911091.1,277643196.6,0.103191995,106938491.2,49769714.93,0.046730225,0,0
614,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,7,7,0,0,3,2,3,0,0,5,0,5,0,0,1,14776986.56,273746137.2,0.000987611,216392807.1,49199641.04,0.014069322,61400000,5513.779556
615,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,3,0,0,1,0,0,4,3,1,0,0,0,40652270.78,110433492.8,0.034825708,251755051.6,27361462.97,0.108788898,627500000,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,1,1,0,0,0,1,4,1,6,0,0,0,267512560.2,188558722.3,0.025895663,143603768,31814226.46,0.00739789,0,10097.57658
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,0,2,3,0,0,7,1,1,387244840,107277739.5,0.026774932,0,117081574,0,0,6645.322243
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,3,0,0,0,2,6,4,0,1,0,1,332238329.5,264236330.6,0.210225338,0,75377129.5,0,0,0
619,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,1,7,5,3,1,0,0,0,0,49975333.85,199753988.1,0.02808349,242229719.1,15444563.07,0.104346895,199900000,0
620,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,7,7,7,7,0,0,65379157.26,100702322.2,0.045597315,0,99326151.31,0,199900000,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,0,1,1,3,0,0,4,3,3,0,7,0,69059919.76,251066723.8,0.003981634,8496502.568,74253069.86,0.000434197,0,2009.508525
622,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,0,2,4,0,2,1,0,0,0,0,0,0,211942618.5,0,271601624.2,6320800.31,0.11677913,845300000,0
623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,5,6,0,0,7,7,439225217.7,62443154.4,0.019308567,17964005.33,126063211.3,0.00091928,30700000,3985.177317
624,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,6,4,5,0,0,0,111098861.6,62443154.4,0.009575461,233183939,39936122.48,0.012048734,115300000,9522.428504
625,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,6,4,4,0,7,0,124540804.1,59098280.64,0.075135938,50052801.8,82207537.07,0.021467513,504600000,0
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,6,1,0,0,591767965.7,24198032.45,0.245615918,0,67097094.25,0,0,0
627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,0,7,1,3,297047775,47842699.56,0.250571489,0,143565586.4,0,217800000,0
628,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,5,0,1,0,3,7,5,7,7,0,0,48901904.47,145009506.5,0.004430112,0,93803028.4,0,115300000,1082.118394
629,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,3,5,0,0,0,124540804.1,34221561.74,0.075135938,150158405.4,33368414.87,0.06440254,504600000,0
630,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,6,7,1,0,3,2,10,0,3,0,0,0,0,0,283439463.5,0,0,8453407.697,0,1767400000,0
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,4,7,3,0,0,0,363925127.4,112456854.2,0.211807354,129327111.6,38241786.18,0.055801723,0,0
632,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,4,1,0,3,3,8,3,3,0,0,0,0,0,193680634.3,0,0,17803345,0,1426700000,0
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,3,7,3,3,0,0,0,215503297.2,166569353,0.080698944,105526231.3,36785763.36,0.045651671,0,0
634,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,5,0,5,3,0,0,0,240062939.5,104298722.3,0.020932775,121210109.3,21068617.14,0.006132838,435600000,9088.358982
635,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,3,0,1,3,1,3,4,3,5,5,0,0,0,144384904.9,252316602,0.049169883,64179565.16,35178390.71,0.027655865,182600000,0
636,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,0,5,0,1,0,1,7,3,6,7,7,0,17164121.71,148550270.2,0.003101583,0,142674759.6,0,146000000,209.3766516
637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,5,4,0,7,6,3,188941238.3,134690046,0.066754659,0,164660265.7,0,30700000,0
638,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,7,6,7,7,0,7,405073922.2,72040732.01,0.016193882,0,152364436.5,0,61400000,2683.087082
639,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,2,3,5,0,7,7,89709469.82,112232242.3,0.009268559,76220349.64,129572191.7,0.004921786,115300000,3501.378966
640,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,1,0,6,3,7,1,0,0,154712218,58544409.58,0.011945741,0,67262695.48,0,679700000,3633.684399
641,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,6,3,1,0,2,0,0,0,3,0,7,0,7,0,7,53361242.77,223710984.5,0.005711313,11604770.05,114367109.4,0.000413776,61400000,1291.184019
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,0,2,0,0,7,6,4,1,6,0,0,0,126669856.7,299194496.1,0.010158778,176333203.7,31814226.46,0.009137309,0,8233.020035
643,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,2,6,2,6,0,0,0,220200329.5,60412940.15,0.020311817,147020412.9,38024260.18,0.007575538,340700000,9276.412263
644,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,1,3,0,0,5,3,0,7,6,3,0,200380154.7,0,0,163191309.7,0,115300000,0
645,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,7,0,5,6,0,1,2,0,2,0,0,0,0,0,0,4831034.658,295132063,0.000622536,68019661.47,0,0.003773647,236500000,1782.868103
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,7,0,4,0,632519295.6,38245121.95,0.115305948,8496502.568,65682065.03,0.001302592,0,3805.53221
647,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,7,7,0,3,3,2,3,0,5,0,0,0,0,0,279324814.1,0,39828933.31,11068771.69,0.01651972,1049400000,0
648,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,0,3,3,5,4,9,0,0,0,0,49503648.81,161693488.1,0.022251146,211539281.2,30449306.38,0.09103211,978500000,0
649,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,7,5,0,0,0,0,0,176113030.7,82064261.3,0.131505391,132486587.9,11068771.69,0.057190242,558500000,0
650,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,3,4,0,2,1,1,5,3,7,1,4,1,1,0,0,0,8343855.55,322253657,0.000455144,23695262.9,24402350.59,0.001221522,357700000,927.7004622
651,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,124639272.9,47842699.56,0.011486868,110239641,31358014.4,0.005307353,417700000,6113.332622
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,5,0,0,0,514625976.4,97343402.59,0.091273545,100646464.7,11068771.69,0.014890132,0,5014.609819
653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,7,2,6,1,0,3,7,3,0,0,3,1,46470872.01,371680988,0.039714246,83918350.55,83000652.17,0.036262966,30700000,0
654,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,6,1,0,0,0,4,1,0,0,0,3003940.936,191853462.1,0.001349499,246490507.9,16925244.49,0.104410241,176700000,0
655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,4,0,2,3,3,6,5,4,0,0,0,5,11000370.84,294873087.2,0.00374676,175672125.9,59214249.07,0.076179872,30700000,0
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,4,1,0,0,650051851.2,47842699.56,0.327815355,0,60693379.03,0,0,0
657,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,5,1,0,0,6,0,3,0,0,0,82664047.93,133852852.9,0.060265193,217889502.9,22928006.72,0.093993446,589200000,0
658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,1,6,0,7,6,0,6,0,0,0,0,343290335.8,276351595.3,0.022592651,124379171.6,12586458,0.007924035,0,5719.488387
659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,0,5,1,7,6,0,85545670.39,118639637.8,0.07368309,11632367.92,113692102.2,0.002770086,84600000,0
660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,1,0,0,1,3,0,3,225825683.1,152734716.8,0.115358306,21810177.6,70242795.89,0.005236363,30700000,0
661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,6,0,0,1,0,0,0,359473553.5,73690303.37,0.185533,27924709.33,6320800.31,0.011404299,256100000,0
662,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,3,0,0,6,7,0,0,3,3,5,5,2,0,0,1,7,0,220225926.1,0,15638677.27,90483015.61,0.000807635,575500000,470.2420779
663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,1,6,5,0,1,0,1,0,3,0,0,188935416.1,261346298.8,0.024847349,13680438.51,36672326.35,0.001220712,0,1324.389564
664,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,7,1,2,5,0,2,2,0,1,7,0,0,0,265441472.6,0,0,58285748.85,0,1101400000,0
665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,495384101.3,0,0.190945141,25489507.7,30185557.33,0.010854935,30700000,0
666,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,7,3,3,0,0,0,0,111130426.3,120314631.7,0.074346929,207016391.1,17803345,0.089061721,1232300000,0
667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,4,0,2,3,0,0,1,3,5,6,0,0,0,210041632.6,209499905.5,0.104004011,37048013.4,37164121.52,0.015879029,151900000,0
668,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6,3,1,0,4,0,122216397,20299287.63,0.026387101,50052801.8,64857813.09,0.007728305,371400000,2154.762254
669,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,6,0,1,7,0,0,5,87177059.61,79241497.28,0.009580665,140124100.9,57746460.78,0.00863514,333100000,5010.038206
670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,1,4,0,0,0,279801576.1,97399279.39,0.067034262,30121069.8,16347288.79,0.004287493,302400000,3612.026551
671,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,0,7,7,0,397351711.8,38245121.95,0.131558724,0,124197676.3,0,61400000,0
672,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,7,1,0,3,0,7,7,1,3,0,1,7,0,183750692.6,0,142002471.7,104059727.7,0.007413619,363800000,4231.634077
673,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,1,1,4,3,3,6,0,5,1,0,0,0,19449790.74,256933892.7,0.001070151,83259705.6,18545877.78,0.004213407,546500000,3017.609506
674,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,5,0,7,7,0,124624476.1,28798397.13,0.009031767,0,124267884.6,0,248500000,2987.727202
675,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,7,3,9,6,1,5,2,3,5,0,0,0,0,0,0,13664888.23,511068857.8,0.001414109,13325358.61,0,0.000380933,411600000,730.7587804
676,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,7,1,2,5,0,4,1,4,0,0,0,0,0,270451873.2,0,116745612.3,16347288.79,0.05044331,1120100000,0
677,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,3,0,3,0,0,0,2,5,0,2,1,0,0,0,0,0,53471978.34,140131442.2,0.002865014,186621154.9,6320800.31,0.009649099,1319200000,6986.119159
678,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,4,5,1,0,0,0,0,37462213.29,162828348.1,0.031852803,253286801.9,18545877.78,0.109642006,115300000,0
679,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,3,0,4,0,7,2,0,3,0,3,3,7,0,0,0,0,0,226298018.2,0,265599678.4,24227584.78,0.013829417,571300000,7932.429396
680,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,7,7,0,420518342.9,20299287.63,0.141729595,0,126383940.6,0,61400000,0
681,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,4,0,0,0,0,0,100230394.2,108021935.1,0.080211199,236359049.8,9695195.362,0.101886785,845300000,0
