,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage Gelderland,Dike Investment Costs Gelderland,Expected Number of Deaths in Gelderland,Expected Annual Damage Overijssel,Dike Investment Costs Overijssel,Expected Number of Deaths in Overijssel,RfR Total Costs,Expected Total Evacuation Costs
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,1,0,3,1,1,5,3,0,0,0,102926703.67704232,301439087.7853633,0.08761728914985083,196080623.31200525,28109350.119659707,0.08475914004780755,0.0,0.0
425,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,3,0,0,7,0,1,1,3,6,0,4,0,0,0,0,5205374.474730759,245232933.07483584,0.004426144487823191,273493219.13949615,9695195.36216505,0.1175235659740682,1311600000.0,0.0
426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,4,3,0,3,0,4,2,0,7,0,0,1,0,40221574.46966443,263093016.0855307,0.03419977555877358,179037022.5280959,39298865.86767298,0.0756638013350302,30700000.0,0.0
427,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,4,3,1,3,0,3,3,1,0,4,1,0,0,0,20632740.732034616,341951016.20053625,0.0014026473510374594,248204694.5424512,16925244.491970196,0.012642871208316626,302400000.0,9290.151249717183
428,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,6,7,2,0,7,5,7,0,6,0,0,0,5,0.0,397265459.38386387,0.0,157718777.56692755,49263133.8390726,0.06606223176289003,61400000.0,0.0
429,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,3,0,1,0,3,0,1,3,6,0,1,0,72321911.73040284,168314462.1871712,0.0618109800909941,51742134.41377586,54497305.624821514,0.022482692787480763,595100000.0,0.0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,1,5,3,5,0,0,0,1,0,285422612.41446465,313894979.41250485,0.1020704643759223,65781693.72826478,36105985.772428185,0.02865214788340418,0.0,0.0
431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,1,6,7,0,0,1,0,104844993.0192702,189124402.13512218,0.06653836350186808,85391146.17684434,55070785.9686088,0.03714180140226789,84600000.0,0.0
432,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,6,6,0,4,3,6,0,1,7,7,0,4,0,0.0,307548076.6015219,0.0,93388751.47702326,73106753.07272825,0.039723582398033225,673800000.0,0.0
433,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,4,6,1,2,1,1,1,5,3,0,4,0,0,20662635.923430946,312185175.57694083,0.007083855168246307,0.0,54445733.69250119,0.0,725500000.0,0.0
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,7,0,9,4,1,7,1,1,0.0,173167452.81195325,0.0,0.0,149673834.81692052,0.0,0.0,0.0
435,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,2,3,1,1,3,6,2,0,0,0,0,0,0,0.0,306310610.84298855,0.0,274600110.2795869,0.0,0.11555687271905908,712100000.0,0.0
436,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,7,6,7,3,3,3,1,231563817.5012185,34221561.73832255,0.017372964143515114,0.0,137668789.95165873,0.0,473900000.0,5497.408481077655
437,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,3,0,0,0,0,110334781.18696558,78547422.51887503,0.0552293211378055,101053069.89510593,16373078.863592021,0.043273926266261406,248500000.0,0.0
438,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,2,0,1,1,1,1,3,3,0,0,0,0,85383869.25163437,229210793.22136086,0.06629825371768255,242485753.96141082,17803345.000196747,0.1048132802356714,512200000.00000006,0.0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,7,0,4,0,6,1,0,0,0,0,298066223.90545386,201911767.3685866,0.1492055242175087,96705532.29513578,20319063.206658736,0.04195218047681619,0.0,0.0
440,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,3,4,7,7,0,1,0,215096461.57747835,93696569.11202109,0.047008782252747024,5725607.771985528,71684433.42750171,0.0008819554594650966,169200000.0,2583.498931943752
441,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,2,4,0,7,4,0,0,0,66382118.78721791,170424089.3465508,0.0435124570604613,221732868.89049268,26527642.362493023,0.0943839874775885,248500000.0,0.0
442,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,4,0,1,0,1,7,0,0,0,0,1,0,102552494.19352636,195087001.67021933,0.08780455720675523,124390265.96101439,25037214.086173728,0.052882345121973096,852900000.0,0.0
443,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,3,0,1,7,3,1,2,0,6,4,7,4,1,0,35617684.02776986,296319040.7929165,0.0024964696784391662,0.0,106419984.80407971,0.0,286800000.0,668.1346867574066
444,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,7,0,1,0,5,0,0,4,7,0,1,0,20311305.081016246,183195014.8993846,0.0061624506183558195,195586692.6600645,51045603.664382175,0.03002005141331068,1140100000.0,3052.0692077337453
445,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,1,7,7,8,7,2,0,0,0,42446478.512065366,221196982.44413853,0.021101426964640558,234737480.9556716,46905776.00269387,0.10126915612417808,61400000.0,0.0
446,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,3,2,2,2,0,4,6,3,9,4,7,0,0,0,3,0,18012770.75090662,357248003.2923113,0.0009640012287332549,0.0,44613177.82387923,0.0,1428400000.0,465.0320178071227
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,4,2,0,7,7,0,1,0,103171476.15094846,247733407.7961961,0.08548812740358969,131144553.61626825,57342162.56120327,0.05606092724142413,0.0,0.0
448,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,3,1,2,2,3,5,0,3,1,0,0,0,23893581.662323136,263527804.11578017,0.0023502981716145214,264537967.8083182,15444563.06553661,0.013559003346004921,473900000.0,9857.00559247551
449,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,7,4,0,1,0,172567563.92868066,100836888.28458273,0.14443392889451936,73075616.29128365,51564856.44866675,0.030892813752260447,558500000.0,0.0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,2,7,7,2,7,5,4,7,280210772.0713586,141267615.00133944,0.03857065998294308,0.0,178793430.5096323,0.0,0.0,2052.308312435349
451,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,4,4,2,0,4,0,0,0,172521133.41863322,159905198.99184898,0.11157187523062177,102431140.06712131,17701182.393370774,0.04440205675310812,169200000.0,0.0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,0,4,3,6,4,0,0,4,0,530810959.3263389,153767624.38644278,0.026632892492101,0.0,57824274.85910757,0.0,0.0,5408.044260384288
453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,3,4,1,0,6,4,6,7,6,1,52736077.00884976,170040273.72950572,0.0024646612622619187,0.0,175957364.9708267,0.0,30700000.0,818.4538125912853
454,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,3,5,0,0,1,1,0,2,6,1,0,4,1,0,0,0,13128132.60330029,214078199.53215128,0.0007193625100639689,21273221.89085526,16925244.491970196,0.0009851192066050282,793300000.0,998.3424707730672
455,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,3,6,0,5,1,0,7,0,0,0,0,29030367.401380926,258949430.41553086,0.018573380752848388,248204694.5424512,14261651.781499248,0.10535726006930524,61400000.0,0.0
456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,7,0,0,0,7,0,7,0,215096461.57747835,151521024.2831421,0.13057995070207506,13967395.015416509,58455165.32663889,0.0043474657290798035,84600000.0,0.0
457,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,3,1,4,7,7,2,2,7,4,2,0,4,0,15249042.398240818,439772539.6758721,0.0025157185484913996,74365776.82377799,70515420.13752684,0.011535552909762338,425300000.0,1272.3858574207268
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,3,0,7,0,0,7,7,7,1,0,103171476.15094846,203119940.86931098,0.01025857528843076,5440448.163499348,108174588.25417952,0.0001534894178240362,0.0,2383.9456667999043
459,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,10,1,1,0,3,6,2,0,0,0,0,0,0,13094421.437990533,261826613.28094777,0.005964892362001728,274162980.17938817,0.0,0.11537346148820644,658200000.0,0.0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,3,7,6,0,3,0,0,565429318.1659064,105265835.18606822,0.02845869827218306,0.0,60537083.37647554,0.0,0.0,6305.687632350628
461,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,3,2,1,7,0,0,1,3,9,4,5,0,7,0,4,0,23987917.135317598,294462695.0733881,0.0012862460693877724,0.0,61316518.264097586,0.0,1638600000.0,618.9322607757327
462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,1,5,0,4,3,1,3,0,0,3,0,452275203.49481183,212182491.1763691,0.020789448141174446,0.0,45414594.22273094,0.0,256100000.00000003,3533.6505121928385
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,7,4,3,7,2,7,5,0,0,406622827.7671807,209504665.83056596,0.0161703554850412,0.0,79512069.92729884,0.0,0.0,2563.752146825198
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,4,3,7,7,7,0,4,0,395270016.73727864,184096458.6025612,0.021242773997087266,0.0,88509754.3180561,0.0,0.0,4553.460211442555
465,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,1,5,0,0,0,1,2,4,5,0,7,0,7,0,22091214.53124173,204347488.20795012,0.003519093750700731,0.0,72132915.25204015,0.0,1707600000.0,277.1720121908099
466,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,1,4,3,0,0,0,0,116308661.52420509,129931570.98467788,0.073333732292856,41992075.2757375,19364628.02360858,0.018151138743979268,290400000.0,0.0
467,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,3,0,5,0,6,4,0,0,2,7,61834492.81406209,149215945.71988916,0.005269675735608872,67410892.08049293,99290764.59805267,0.003482326566480668,248500000.0,3430.7967051287496
468,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,7,7,0,1,0,185038007.16422272,165142162.10791963,0.1578055876454544,9997050.944939855,57342162.56120327,0.003256424608446454,205800000.0,0.0
469,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,9,4,2,6,3,7,63129345.38580744,64648501.49407049,0.005316600740677751,0.0,179813692.63688642,0.0,146000000.0,1444.3119375508322
470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,1,3,2,5,0,8,3,7,7,1,0,42544426.36258313,212913326.8771375,0.0022834328423913487,0.0,123677769.42810713,0.0,30700000.0,1097.4079459445852
471,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,6,6,6,5,3,1,1,0,0,2,5,2,0,5417781.599489237,415073206.74300617,0.004753081861188815,25605876.402966447,76632053.94542025,0.0063754849355017375,302400000.0,0.0
472,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,2,8,4,0,7,2,6,1,3,0,66159606.88074931,147344363.1525961,0.003534122285271438,0.0,96994563.1705563,0.0,115300000.0,1708.986159338766
473,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,6,7,0,6,2,5,0,3,0,0,0,0,0,0.0,312034101.6208937,0.0,42190846.04202009,8453407.696608048,0.01814370458098971,698400000.0,0.0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,3,4,6,7,7,0,1,1,102926703.67704232,210760883.343518,0.08761728914985083,96830746.88212524,103036964.66637474,0.042233051186307866,0.0,0.0
475,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,3,3,1,2,0,7,0,2,5,0,0,0,0,0,0,51022353.061316274,303263790.8786231,0.0411929368078631,240420170.1526237,0.0,0.09893743957420592,891600000.0,0.0
476,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,2,0,0,0,0,0,0,1,4,5,2,1,0,7,0,79488076.57928392,84860096.47750813,0.016394795124019874,0.0,71932506.29944226,0.0,1172300000.0,938.775983243903
477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,7,6,7,1,5,5,0,7,0,0,1,0,35318599.35304965,444727692.6278165,0.030379055517328998,69796860.5293248,39298865.86767298,0.02873141003116572,121200000.0,0.0
478,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,2,2,1,7,0,0,0,0,9,4,5,0,7,0,1,0,31690488.616010886,223923745.21697998,0.0021081116170259843,0.0,52976615.79307422,0.0,1759800000.0,659.6590753172044
479,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,1,5,3,1,7,0,0,258758701.10413834,164937389.7327472,0.21735168836842342,0.0,73532224.31707636,0.0,169200000.0,0.0
480,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,3,4,1,3,3,1,0,0,4,0,0,2,0,0.0,276781860.47419775,0.0,138089470.65164614,37273425.32982029,0.007007534379560957,371400000.0,4144.490753255057
481,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,2,0,5,6,7,5,3,6,1,1,5,0,3,2,0,0.0,429061126.4813761,0.0,0.0,78622377.85192919,0.0,1420800000.0,0.0
482,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,1,0,1,1,0,4,0,0,0,0,161552563.5629371,161380837.38086966,0.04434721064427066,194836326.84853953,9695195.36216505,0.030099478067191775,899200000.0,4564.583284913089
483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,7,0,1,0,3,3,0,3,0,0,0,96880265.62623325,196645214.67966768,0.07721634397048663,225801708.6841361,17803345.000196747,0.09754108030853538,340700000.0,0.0
484,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,2,0,6,0,0,1,2,2,6,2,0,1,0,81706674.69645876,192767527.27352273,0.05654073935977714,132626643.24323198,55423874.56057714,0.057597155122648236,589200000.0,0.0
485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,2,3,0,1,6,0,0,7,0,0,0,60951811.1020208,241823333.03519478,0.05196251403173811,223497731.06410772,14261651.781499248,0.09221940427073952,115300000.0,0.0
486,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,7,1,7,3,0,0,0,172521133.41863322,131592825.5569352,0.013388625027674614,102431140.06712131,32130168.07907235,0.005328246810372974,169200000.0,7118.389038872878
487,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,2,3,2,2,0,1,4,2,3,0,3,7,0,3,0,12044095.320701405,291641754.3291882,0.0006689175965650392,35227667.12364804,54579110.82690221,0.0017718938825618442,935800000.0,1375.6864899064583
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,2,0,3,1,0,3,0,0,275320063.57973015,214600182.04875734,0.09174332202145294,7753697.818598963,45796089.10791659,0.0034306006580456815,0.0,0.0
489,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,9,4,2,0,3,0,72919703.32744405,130444659.78749067,0.043790106322855925,74365776.82377799,72962399.44708973,0.032043202527117606,279200000.0,0.0
490,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,1,6,1,0,0,1,6,4,5,0,7,0,0,0,17608958.930340786,263800095.83143142,0.007957393144565604,100013948.10011816,27939401.706900492,0.042985281325492966,607900000.0,0.0
491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,5,0,2,1,5,0,5,4,0,1,0,0,40905449.19606509,238597202.90934634,0.0042302875908324595,131073086.47634575,47574787.313716084,0.006868568901096093,256100000.00000003,4743.283146400048
492,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3,0,1,0,4,6,2,6,5,3,6,0,3,1,15118168.538283888,235318478.18101746,0.006862149027668753,0.0,95580728.26342689,0.0,698400000.0,0.0
493,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,2,7,2,6,0,7,6,5,5,0,7,3,0,0,0,0.0,424582121.8888919,0.0,39273520.90637138,24956580.074387155,0.01633791869353659,1049400000.0,0.0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,0,0,6,0,1,0,10,0,7,4,0,0,249235750.87721196,196474895.65562105,0.026607404583333064,0.0,73718340.89650849,0.0,0.0,4553.9812478031
495,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,7,4,0,5,7,389837415.77936417,0.0,0.03332296791330065,5725607.771985528,122709715.87582844,0.0002939851531550322,302400000.0,9046.617342392427
496,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,6,1,0,1,0,7,4,1,4,0,0,0,0,19972163.714991495,206140533.5746472,0.01221805870497926,109113253.47061086,16347288.792964684,0.04691771022956566,607900000.0,0.0
497,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,3,1,0,0,6,1,0,6,4,5,4,1,0,7,0,38264692.97784054,254986077.13443765,0.009021549519609536,0.0,75283776.58511086,0.0,1305500000.0,434.69012042591856
498,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,0,2,5,5,2,1,0,7,0,0,0,0,0,37690126.82204124,343056582.776295,0.030213487350408488,117322133.25151438,14261651.781499248,0.05063070459645619,205800000.0,0.0
499,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,3,2,7,4,2,1,7,0,4,0,1,0,2848318.669545421,368026463.89217323,0.0013381905649735577,201971820.30165023,51564856.44866675,0.08796874197999412,340700000.0,0.0
500,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,5,2,2,3,7,153796745.7072174,26403379.542306438,0.011026862335298171,0.0,151556271.45965016,0.0,115300000.0,3701.6816112559377
501,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,0,0,7,7,6,1,6,0,3,0,0,0,0,0,0.0,366847929.47516495,0.0,125976225.82721251,8453407.696608048,0.05445341623193781,523300000.0,0.0
502,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,0,2,0,1,7,1,5,3,7,7,7,0,1,0,36908680.493004434,270850436.5761846,0.002245505928142968,28271748.704799432,80169851.84703274,0.0014721908357427124,151900000.0,1769.7059463935875
503,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,2,3,9,1,4,0,2,8,4,4,0,3,0,2,0,16194217.413951993,375767496.50793356,0.009545640042109399,0.0,46942857.99126382,0.0,1274800000.0,0.0
504,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,3,0,7,1,0,0,1,0,0,0,3,10871061.561851671,231123916.70696542,0.004956530549906599,164828732.6230899,36672326.35204622,0.06684686787665962,115300000.0,0.0
505,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,3,0,6,0,6,4,0,0,2,0,82313959.32500054,197937903.82149392,0.07007194706411597,88840525.21926266,52025388.26956572,0.038684647810526385,473900000.0,0.0
506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,5,3,9,7,0,4,0,0,420696466.634921,145145783.11808637,0.017589241880757462,0.0,70818671.44307293,0.0,30700000.0,2863.8339362022202
507,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,7,6,7,6,3,1,1,0,0,7,3,0,0,0,51774476.654534526,464501024.4030489,0.04453806547896015,20435446.778872468,24956580.074387155,0.008009032720661915,327000000.0,0.0
508,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,1,6,3,0,0,0,1,7,6,5,7,0,0,2,14140313.903574653,251438321.39996377,0.011882189897210607,88785513.547298,74344594.39591765,0.03835609862952298,523300000.0,0.0
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,7,4,0,1,0,6,0,6,0,1,7,7,0,97508922.07755308,312753976.3363869,0.0124296310932993,0.0,120424520.826812,0.0,0.0,1654.136352681982
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,6,1,3,0,0,0,0,487716243.68355197,158085556.06191784,0.20290969505770967,45572403.23165991,15063068.18035096,0.01948034245913849,0.0,0.0
511,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,6,0,0,7,0,0,0,0,127881411.35558525,106899122.90757775,0.09075971201234719,185466768.44384408,14261651.781499248,0.07921827219143643,643100000.0,0.0
512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,1,6,0,3,6,0,0,0,0,86415238.67000675,204092036.25747442,0.06187633212964483,232756593.42742115,22374727.640758883,0.10056489478164743,84600000.0,0.0
513,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,6,3,0,4,7,0,6,7,32613184.68555501,129914379.24540699,0.014869591649719797,82578118.76201771,120346575.35449907,0.03398708614899251,807000000.0,0.0
514,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,7,4,0,5,7,360214768.0009792,47842699.56310011,0.032313304362834375,5725607.771985528,122709715.87582844,0.0002939851531550322,302400000.0,8215.991905729623
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,7,0,0,0,0,1,0,5,0,0,7,6,0,256332038.41931003,174645152.5635729,0.02487723692462393,0.0,106214996.10183011,0.0,0.0,4844.644674192719
516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,2,0,7,3,7,0,0,0,460751560.2980313,121853137.13217989,0.17706142871890182,37737186.206058,44913465.97050338,0.0161151707272184,256100000.00000003,0.0
517,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,1,6,0,3,1,2,0,4,2,0,0,0,20615040.138304744,261040241.52831492,0.0017492224716297543,259672152.1571172,18081997.288140487,0.01677276410691405,596800000.0,6665.631202564032
518,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,3,6,7,7,2,7,7,3,0,3,0,3,0,5320428.333974934,456769657.9293951,0.004603235565062903,105489884.2205813,48154871.04257673,0.04572843780033994,417700000.0,0.0
519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,3,1,1,0,6,4,0,0,3,6,144196402.83267853,155641933.77868757,0.01053073545471505,5725607.771985528,99343597.50684682,0.0002939851531550322,84600000.0,3610.8176474305437
520,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,6,1,1,1,0,4,4,4,0,0,0,57628908.253452525,201972768.2614443,0.03629163932788868,211822225.77730644,33470177.152405865,0.09164692431219973,248500000.0,0.0
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,7,3,7,7,3,7,0,3,2,0,0,7734895.75199717,339470823.5165451,0.00043037561408416436,62930945.89577207,52534810.0420424,0.0033198579814845306,0.0,2056.210400099354
522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,3,3,3,2,8,7,0,0,105733643.57796268,146318563.7340865,0.05559673267392043,0.0,79812435.59671874,0.0,340700000.0,0.0
523,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,2,0,2,4,1,1,3,0,3,2,0,0,0,0,0,0.0,270409210.418208,0.0,128421304.64856365,7332080.219521779,0.05509768142207731,741100000.0,0.0
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,1,3,3,7,3,0,0,0,186042634.29745096,183591996.9301744,0.1407404740197249,164116424.3756287,36056768.06702294,0.07097156853082176,0.0,0.0
525,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,7,1,5,7,0,6,0,0,0,0,42343154.97675403,259985321.42807332,0.027476927377598236,241320352.03674954,12586457.998778107,0.10214035369295012,333100000.0,0.0
526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,1,0,3,7,1,3,0,0,1,0,313315266.30369467,192942599.52588814,0.018743235755598178,25125085.49078282,40100282.26652469,0.001308514533676999,0.0,5829.242116257408
527,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,7,2,1,0,3,6,0,0,3,7,0,1,7,2812877.2792863934,260305792.42004997,0.001306866103886034,139290927.44484454,94968442.58746225,0.05877555056287753,371400000.0,0.0
528,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,3,3,0,6,0,7,0,2,7,1,0,0,0,0,0,28411286.94295233,303572540.5734077,0.023996771008796977,32312367.636885196,6320800.309666242,0.013150625577462516,660100000.0,0.0
529,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,5,7,3,0,1,1,252049986.28106192,68141987.19042079,0.17866842677217454,5725607.771985528,91520795.13335362,0.002449876276291935,302400000.0,0.0
530,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,3,2,0,6,0,0,0,0,1,4,6,7,4,0,1,0,140050555.83700684,149797830.7957376,0.009648713912666265,0.0,70076490.62619123,0.0,1359400000.0,3406.4262193936697
531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,3,0,2,0,0,0,0,0,0,7,156182245.08885458,239699494.44602206,0.13370642520874265,97836598.11994119,44193513.54513965,0.036737936353146365,84600000.0,0.0
532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,6,0,1,0,0,0,175369452.08817863,76641096.69370905,0.01354920789547144,100520150.11677329,20319063.206658736,0.00522130723971682,84600000.0,7137.216745615025
533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,6,0,3,0,6,4,1,7,3,3,420696466.634921,130745075.53868768,0.017589241880757462,0.0,158357279.82767835,0.0,30700000.0,2863.8339362022202
